"StopDay","StopMonth","StopYear","ToStationId","n","Mean.Temp","Mena.Humidity","Mean.Visib","Mean.Wind","Types","Weekend","Holiday"
"1","7","2015","1004",12,67,72,7,9,"1","0","0"
"1","7","2015","1000",26,67,72,7,9,"1","0","0"
"1","7","2015","1024",6,67,72,7,9,"1","0","0"
"1","7","2015","1035",5,67,72,7,9,"1","0","0"
"1","7","2015","1033",7,67,72,7,9,"1","0","0"
"1","7","2015","1020",5,67,72,7,9,"1","0","0"
"1","7","2015","1045",31,67,72,7,9,"1","0","0"
"1","7","2015","1008",8,67,72,7,9,"1","0","0"
"1","7","2015","1034",6,67,72,7,9,"1","0","0"
"1","7","2015","1027",7,67,72,7,9,"1","0","0"
"1","7","2015","1003",2,67,72,7,9,"1","0","0"
"1","7","2015","1019",11,67,72,7,9,"1","0","0"
"1","7","2015","1023",5,67,72,7,9,"1","0","0"
"1","7","2015","1030",7,67,72,7,9,"1","0","0"
"1","7","2015","1048",16,67,72,7,9,"1","0","0"
"1","7","2015","1001",25,67,72,7,9,"1","0","0"
"1","7","2015","1039",6,67,72,7,9,"1","0","0"
"1","7","2015","1021",7,67,72,7,9,"1","0","0"
"1","7","2015","1049",12,67,72,7,9,"1","0","0"
"1","7","2015","1046",6,67,72,7,9,"1","0","0"
"1","7","2015","1040",13,67,72,7,9,"1","0","0"
"1","7","2015","1022",2,67,72,7,9,"1","0","0"
"1","7","2015","1029",5,67,72,7,9,"1","0","0"
"1","7","2015","1043",2,67,72,7,9,"1","0","0"
"1","7","2015","1047",15,67,72,7,9,"1","0","0"
"1","7","2015","1044",7,67,72,7,9,"1","0","0"
"1","7","2015","1009",5,67,72,7,9,"1","0","0"
"1","7","2015","1012",3,67,72,7,9,"1","0","0"
"1","7","2015","1002",2,67,72,7,9,"1","0","0"
"1","7","2015","1025",3,67,72,7,9,"1","0","0"
"1","7","2015","1031",11,67,72,7,9,"1","0","0"
"1","7","2015","1010",12,67,72,7,9,"1","0","0"
"1","7","2015","1011",9,67,72,7,9,"1","0","0"
"1","7","2015","1018",8,67,72,7,9,"1","0","0"
"1","7","2015","1005",7,67,72,7,9,"1","0","0"
"1","7","2015","1015",4,67,72,7,9,"1","0","0"
"1","7","2015","1007",15,67,72,7,9,"1","0","0"
"1","7","2015","1026",5,67,72,7,9,"1","0","0"
"1","7","2015","1041",14,67,72,7,9,"1","0","0"
"1","7","2015","1016",8,67,72,7,9,"1","0","0"
"1","7","2015","1038",3,67,72,7,9,"1","0","0"
"1","7","2015","1013",12,67,72,7,9,"1","0","0"
"1","7","2015","1028",12,67,72,7,9,"1","0","0"
"1","7","2015","1032",8,67,72,7,9,"1","0","0"
"1","7","2015","1014",6,67,72,7,9,"1","0","0"
"1","7","2015","1006",5,67,72,7,9,"1","0","0"
"1","7","2015","1017",9,67,72,7,9,"1","0","0"
"2","7","2015","1013",8,68,63,9,3,"1","0","0"
"2","7","2015","1020",6,68,63,9,3,"1","0","0"
"2","7","2015","1012",10,68,63,9,3,"1","0","0"
"2","7","2015","1004",25,68,63,9,3,"1","0","0"
"2","7","2015","1015",7,68,63,9,3,"1","0","0"
"2","7","2015","1019",21,68,63,9,3,"1","0","0"
"2","7","2015","1030",14,68,63,9,3,"1","0","0"
"2","7","2015","1026",6,68,63,9,3,"1","0","0"
"2","7","2015","1000",17,68,63,9,3,"1","0","0"
"2","7","2015","1008",6,68,63,9,3,"1","0","0"
"2","7","2015","1031",10,68,63,9,3,"1","0","0"
"2","7","2015","1007",3,68,63,9,3,"1","0","0"
"2","7","2015","1039",8,68,63,9,3,"1","0","0"
"2","7","2015","1046",6,68,63,9,3,"1","0","0"
"2","7","2015","1005",9,68,63,9,3,"1","0","0"
"2","7","2015","1029",6,68,63,9,3,"1","0","0"
"2","7","2015","1011",8,68,63,9,3,"1","0","0"
"2","7","2015","1014",4,68,63,9,3,"1","0","0"
"2","7","2015","1047",10,68,63,9,3,"1","0","0"
"2","7","2015","1024",3,68,63,9,3,"1","0","0"
"2","7","2015","1044",2,68,63,9,3,"1","0","0"
"2","7","2015","1027",3,68,63,9,3,"1","0","0"
"2","7","2015","1045",28,68,63,9,3,"1","0","0"
"2","7","2015","1048",23,68,63,9,3,"1","0","0"
"2","7","2015","1033",13,68,63,9,3,"1","0","0"
"2","7","2015","1038",1,68,63,9,3,"1","0","0"
"2","7","2015","1049",15,68,63,9,3,"1","0","0"
"2","7","2015","1017",24,68,63,9,3,"1","0","0"
"2","7","2015","1021",9,68,63,9,3,"1","0","0"
"2","7","2015","1006",8,68,63,9,3,"1","0","0"
"2","7","2015","1022",1,68,63,9,3,"1","0","0"
"2","7","2015","1018",14,68,63,9,3,"1","0","0"
"2","7","2015","1043",9,68,63,9,3,"1","0","0"
"2","7","2015","1035",7,68,63,9,3,"1","0","0"
"2","7","2015","1016",18,68,63,9,3,"1","0","0"
"2","7","2015","1041",12,68,63,9,3,"1","0","0"
"2","7","2015","1032",8,68,63,9,3,"1","0","0"
"2","7","2015","1009",5,68,63,9,3,"1","0","0"
"2","7","2015","1034",6,68,63,9,3,"1","0","0"
"2","7","2015","1028",11,68,63,9,3,"1","0","0"
"2","7","2015","1025",4,68,63,9,3,"1","0","0"
"2","7","2015","1010",20,68,63,9,3,"1","0","0"
"2","7","2015","1023",11,68,63,9,3,"1","0","0"
"2","7","2015","1040",13,68,63,9,3,"1","0","0"
"2","7","2015","1002",4,68,63,9,3,"1","0","0"
"2","7","2015","1003",17,68,63,9,3,"1","0","0"
"2","7","2015","1001",28,68,63,9,3,"1","0","0"
"3","7","2015","1031",4,67,69,8,5,"2","0","1"
"3","7","2015","1033",7,67,69,8,5,"2","0","1"
"3","7","2015","1008",13,67,69,8,5,"2","0","1"
"3","7","2015","1004",8,67,69,8,5,"2","0","1"
"3","7","2015","1012",17,67,69,8,5,"2","0","1"
"3","7","2015","1018",9,67,69,8,5,"2","0","1"
"3","7","2015","1017",25,67,69,8,5,"2","0","1"
"3","7","2015","1001",43,67,69,8,5,"2","0","1"
"3","7","2015","1020",1,67,69,8,5,"2","0","1"
"3","7","2015","1024",5,67,69,8,5,"2","0","1"
"3","7","2015","1029",9,67,69,8,5,"2","0","1"
"3","7","2015","1026",7,67,69,8,5,"2","0","1"
"3","7","2015","1010",38,67,69,8,5,"2","0","1"
"3","7","2015","1007",2,67,69,8,5,"2","0","1"
"3","7","2015","1019",8,67,69,8,5,"2","0","1"
"3","7","2015","1015",37,67,69,8,5,"2","0","1"
"3","7","2015","1030",2,67,69,8,5,"2","0","1"
"3","7","2015","1042",4,67,69,8,5,"2","0","1"
"3","7","2015","1039",6,67,69,8,5,"2","0","1"
"3","7","2015","1025",4,67,69,8,5,"2","0","1"
"3","7","2015","1028",8,67,69,8,5,"2","0","1"
"3","7","2015","1013",17,67,69,8,5,"2","0","1"
"3","7","2015","1034",12,67,69,8,5,"2","0","1"
"3","7","2015","1040",9,67,69,8,5,"2","0","1"
"3","7","2015","1011",9,67,69,8,5,"2","0","1"
"3","7","2015","1043",2,67,69,8,5,"2","0","1"
"3","7","2015","1044",9,67,69,8,5,"2","0","1"
"3","7","2015","1035",8,67,69,8,5,"2","0","1"
"3","7","2015","1027",1,67,69,8,5,"2","0","1"
"3","7","2015","1016",27,67,69,8,5,"2","0","1"
"3","7","2015","1000",56,67,69,8,5,"2","0","1"
"3","7","2015","1045",52,67,69,8,5,"2","0","1"
"3","7","2015","1009",7,67,69,8,5,"2","0","1"
"3","7","2015","1014",14,67,69,8,5,"2","0","1"
"3","7","2015","1005",8,67,69,8,5,"2","0","1"
"3","7","2015","1021",3,67,69,8,5,"2","0","1"
"3","7","2015","1023",2,67,69,8,5,"2","0","1"
"3","7","2015","1041",15,67,69,8,5,"2","0","1"
"3","7","2015","1002",6,67,69,8,5,"2","0","1"
"3","7","2015","1049",15,67,69,8,5,"2","0","1"
"3","7","2015","1038",6,67,69,8,5,"2","0","1"
"3","7","2015","1048",19,67,69,8,5,"2","0","1"
"3","7","2015","1047",14,67,69,8,5,"2","0","1"
"3","7","2015","1032",7,67,69,8,5,"2","0","1"
"3","7","2015","1006",3,67,69,8,5,"2","0","1"
"3","7","2015","1022",2,67,69,8,5,"2","0","1"
"3","7","2015","1003",9,67,69,8,5,"2","0","1"
"3","7","2015","1046",5,67,69,8,5,"2","0","1"
"4","7","2015","1033",11,71,80,4,3,"2","1","1"
"4","7","2015","1031",5,71,80,4,3,"2","1","1"
"4","7","2015","1020",4,71,80,4,3,"2","1","1"
"4","7","2015","1000",87,71,80,4,3,"2","1","1"
"4","7","2015","1026",2,71,80,4,3,"2","1","1"
"4","7","2015","1029",9,71,80,4,3,"2","1","1"
"4","7","2015","1039",21,71,80,4,3,"2","1","1"
"4","7","2015","1008",6,71,80,4,3,"2","1","1"
"4","7","2015","1004",11,71,80,4,3,"2","1","1"
"4","7","2015","1012",35,71,80,4,3,"2","1","1"
"4","7","2015","1045",78,71,80,4,3,"2","1","1"
"4","7","2015","1007",8,71,80,4,3,"2","1","1"
"4","7","2015","1028",2,71,80,4,3,"2","1","1"
"4","7","2015","1013",49,71,80,4,3,"2","1","1"
"4","7","2015","1034",6,71,80,4,3,"2","1","1"
"4","7","2015","1035",3,71,80,4,3,"2","1","1"
"4","7","2015","1009",13,71,80,4,3,"2","1","1"
"4","7","2015","1018",31,71,80,4,3,"2","1","1"
"4","7","2015","1014",10,71,80,4,3,"2","1","1"
"4","7","2015","1024",10,71,80,4,3,"2","1","1"
"4","7","2015","1041",8,71,80,4,3,"2","1","1"
"4","7","2015","1015",14,71,80,4,3,"2","1","1"
"4","7","2015","1016",26,71,80,4,3,"2","1","1"
"4","7","2015","1001",40,71,80,4,3,"2","1","1"
"4","7","2015","1040",8,71,80,4,3,"2","1","1"
"4","7","2015","1046",8,71,80,4,3,"2","1","1"
"4","7","2015","1005",6,71,80,4,3,"2","1","1"
"4","7","2015","1002",7,71,80,4,3,"2","1","1"
"4","7","2015","1010",13,71,80,4,3,"2","1","1"
"4","7","2015","1003",23,71,80,4,3,"2","1","1"
"4","7","2015","1006",2,71,80,4,3,"2","1","1"
"4","7","2015","1011",29,71,80,4,3,"2","1","1"
"4","7","2015","1027",1,71,80,4,3,"2","1","1"
"4","7","2015","1048",12,71,80,4,3,"2","1","1"
"4","7","2015","1019",26,71,80,4,3,"2","1","1"
"4","7","2015","1025",4,71,80,4,3,"2","1","1"
"4","7","2015","1017",42,71,80,4,3,"2","1","1"
"4","7","2015","1049",12,71,80,4,3,"2","1","1"
"4","7","2015","1032",11,71,80,4,3,"2","1","1"
"4","7","2015","1047",18,71,80,4,3,"2","1","1"
"4","7","2015","1022",2,71,80,4,3,"2","1","1"
"4","7","2015","1021",4,71,80,4,3,"2","1","1"
"4","7","2015","1038",1,71,80,4,3,"2","1","1"
"4","7","2015","1044",11,71,80,4,3,"2","1","1"
"4","7","2015","1043",1,71,80,4,3,"2","1","1"
"4","7","2015","1023",6,71,80,4,3,"2","1","1"
"4","7","2015","1042",1,71,80,4,3,"2","1","1"
"5","7","2015","1033",22,70,59,9,3,"1","1","1"
"5","7","2015","1028",1,70,59,9,3,"1","1","1"
"5","7","2015","1039",12,70,59,9,3,"1","1","1"
"5","7","2015","1012",25,70,59,9,3,"1","1","1"
"5","7","2015","1015",21,70,59,9,3,"1","1","1"
"5","7","2015","1000",48,70,59,9,3,"1","1","1"
"5","7","2015","1004",16,70,59,9,3,"1","1","1"
"5","7","2015","1029",8,70,59,9,3,"1","1","1"
"5","7","2015","1034",10,70,59,9,3,"1","1","1"
"5","7","2015","1040",5,70,59,9,3,"1","1","1"
"5","7","2015","1020",5,70,59,9,3,"1","1","1"
"5","7","2015","1030",6,70,59,9,3,"1","1","1"
"5","7","2015","1014",7,70,59,9,3,"1","1","1"
"5","7","2015","1010",25,70,59,9,3,"1","1","1"
"5","7","2015","1046",13,70,59,9,3,"1","1","1"
"5","7","2015","1006",12,70,59,9,3,"1","1","1"
"5","7","2015","1016",16,70,59,9,3,"1","1","1"
"5","7","2015","1043",3,70,59,9,3,"1","1","1"
"5","7","2015","1045",55,70,59,9,3,"1","1","1"
"5","7","2015","1027",1,70,59,9,3,"1","1","1"
"5","7","2015","1021",7,70,59,9,3,"1","1","1"
"5","7","2015","1025",3,70,59,9,3,"1","1","1"
"5","7","2015","1017",26,70,59,9,3,"1","1","1"
"5","7","2015","1013",31,70,59,9,3,"1","1","1"
"5","7","2015","1009",7,70,59,9,3,"1","1","1"
"5","7","2015","1018",15,70,59,9,3,"1","1","1"
"5","7","2015","1023",3,70,59,9,3,"1","1","1"
"5","7","2015","1024",3,70,59,9,3,"1","1","1"
"5","7","2015","1035",6,70,59,9,3,"1","1","1"
"5","7","2015","1011",16,70,59,9,3,"1","1","1"
"5","7","2015","1038",3,70,59,9,3,"1","1","1"
"5","7","2015","1031",1,70,59,9,3,"1","1","1"
"5","7","2015","1001",47,70,59,9,3,"1","1","1"
"5","7","2015","1005",5,70,59,9,3,"1","1","1"
"5","7","2015","1022",4,70,59,9,3,"1","1","1"
"5","7","2015","1048",20,70,59,9,3,"1","1","1"
"5","7","2015","1002",8,70,59,9,3,"1","1","1"
"5","7","2015","1007",9,70,59,9,3,"1","1","1"
"5","7","2015","1047",17,70,59,9,3,"1","1","1"
"5","7","2015","1019",23,70,59,9,3,"1","1","1"
"5","7","2015","1003",8,70,59,9,3,"1","1","1"
"5","7","2015","1044",1,70,59,9,3,"1","1","1"
"5","7","2015","1042",4,70,59,9,3,"1","1","1"
"5","7","2015","1041",11,70,59,9,3,"1","1","1"
"5","7","2015","1032",7,70,59,9,3,"1","1","1"
"5","7","2015","1049",14,70,59,9,3,"1","1","1"
"6","7","2015","1028",6,74,74,8,5,"2","0","0"
"6","7","2015","1043",2,74,74,8,5,"2","0","0"
"6","7","2015","1039",9,74,74,8,5,"2","0","0"
"6","7","2015","1000",9,74,74,8,5,"2","0","0"
"6","7","2015","1018",7,74,74,8,5,"2","0","0"
"6","7","2015","1006",2,74,74,8,5,"2","0","0"
"6","7","2015","1048",12,74,74,8,5,"2","0","0"
"6","7","2015","1014",6,74,74,8,5,"2","0","0"
"6","7","2015","1040",2,74,74,8,5,"2","0","0"
"6","7","2015","1020",3,74,74,8,5,"2","0","0"
"6","7","2015","1008",1,74,74,8,5,"2","0","0"
"6","7","2015","1012",9,74,74,8,5,"2","0","0"
"6","7","2015","1016",14,74,74,8,5,"2","0","0"
"6","7","2015","1013",9,74,74,8,5,"2","0","0"
"6","7","2015","1033",16,74,74,8,5,"2","0","0"
"6","7","2015","1021",7,74,74,8,5,"2","0","0"
"6","7","2015","1031",3,74,74,8,5,"2","0","0"
"6","7","2015","1047",3,74,74,8,5,"2","0","0"
"6","7","2015","1034",6,74,74,8,5,"2","0","0"
"6","7","2015","1001",20,74,74,8,5,"2","0","0"
"6","7","2015","1022",4,74,74,8,5,"2","0","0"
"6","7","2015","1017",8,74,74,8,5,"2","0","0"
"6","7","2015","1029",1,74,74,8,5,"2","0","0"
"6","7","2015","1030",3,74,74,8,5,"2","0","0"
"6","7","2015","1004",7,74,74,8,5,"2","0","0"
"6","7","2015","1011",12,74,74,8,5,"2","0","0"
"6","7","2015","1024",8,74,74,8,5,"2","0","0"
"6","7","2015","1046",4,74,74,8,5,"2","0","0"
"6","7","2015","1005",8,74,74,8,5,"2","0","0"
"6","7","2015","1044",2,74,74,8,5,"2","0","0"
"6","7","2015","1032",3,74,74,8,5,"2","0","0"
"6","7","2015","1009",7,74,74,8,5,"2","0","0"
"6","7","2015","1007",11,74,74,8,5,"2","0","0"
"6","7","2015","1015",1,74,74,8,5,"2","0","0"
"6","7","2015","1026",6,74,74,8,5,"2","0","0"
"6","7","2015","1010",4,74,74,8,5,"2","0","0"
"6","7","2015","1042",1,74,74,8,5,"2","0","0"
"6","7","2015","1049",16,74,74,8,5,"2","0","0"
"6","7","2015","1041",9,74,74,8,5,"2","0","0"
"6","7","2015","1003",5,74,74,8,5,"2","0","0"
"6","7","2015","1019",9,74,74,8,5,"2","0","0"
"6","7","2015","1038",4,74,74,8,5,"2","0","0"
"6","7","2015","1045",19,74,74,8,5,"2","0","0"
"6","7","2015","1027",1,74,74,8,5,"2","0","0"
"6","7","2015","1023",5,74,74,8,5,"2","0","0"
"6","7","2015","1002",2,74,74,8,5,"2","0","0"
"6","7","2015","1035",2,74,74,8,5,"2","0","0"
"7","7","2015","1028",2,75,77,7,10,"2","0","0"
"7","7","2015","1034",5,75,77,7,10,"2","0","0"
"7","7","2015","1047",9,75,77,7,10,"2","0","0"
"7","7","2015","1000",7,75,77,7,10,"2","0","0"
"7","7","2015","1009",4,75,77,7,10,"2","0","0"
"7","7","2015","1018",12,75,77,7,10,"2","0","0"
"7","7","2015","1012",10,75,77,7,10,"2","0","0"
"7","7","2015","1040",6,75,77,7,10,"2","0","0"
"7","7","2015","1039",3,75,77,7,10,"2","0","0"
"7","7","2015","1020",3,75,77,7,10,"2","0","0"
"7","7","2015","1013",19,75,77,7,10,"2","0","0"
"7","7","2015","1024",4,75,77,7,10,"2","0","0"
"7","7","2015","1043",3,75,77,7,10,"2","0","0"
"7","7","2015","1005",9,75,77,7,10,"2","0","0"
"7","7","2015","1022",3,75,77,7,10,"2","0","0"
"7","7","2015","1031",1,75,77,7,10,"2","0","0"
"7","7","2015","1048",6,75,77,7,10,"2","0","0"
"7","7","2015","1044",6,75,77,7,10,"2","0","0"
"7","7","2015","1030",3,75,77,7,10,"2","0","0"
"7","7","2015","1008",4,75,77,7,10,"2","0","0"
"7","7","2015","1004",4,75,77,7,10,"2","0","0"
"7","7","2015","1015",11,75,77,7,10,"2","0","0"
"7","7","2015","1006",7,75,77,7,10,"2","0","0"
"7","7","2015","1038",5,75,77,7,10,"2","0","0"
"7","7","2015","1021",2,75,77,7,10,"2","0","0"
"7","7","2015","1033",13,75,77,7,10,"2","0","0"
"7","7","2015","1035",9,75,77,7,10,"2","0","0"
"7","7","2015","1011",5,75,77,7,10,"2","0","0"
"7","7","2015","1014",5,75,77,7,10,"2","0","0"
"7","7","2015","1001",22,75,77,7,10,"2","0","0"
"7","7","2015","1016",5,75,77,7,10,"2","0","0"
"7","7","2015","1025",4,75,77,7,10,"2","0","0"
"7","7","2015","1023",7,75,77,7,10,"2","0","0"
"7","7","2015","1029",3,75,77,7,10,"2","0","0"
"7","7","2015","1017",13,75,77,7,10,"2","0","0"
"7","7","2015","1007",5,75,77,7,10,"2","0","0"
"7","7","2015","1027",1,75,77,7,10,"2","0","0"
"7","7","2015","1032",6,75,77,7,10,"2","0","0"
"7","7","2015","1010",9,75,77,7,10,"2","0","0"
"7","7","2015","1046",6,75,77,7,10,"2","0","0"
"7","7","2015","1049",10,75,77,7,10,"2","0","0"
"7","7","2015","1045",13,75,77,7,10,"2","0","0"
"7","7","2015","1003",7,75,77,7,10,"2","0","0"
"7","7","2015","1042",5,75,77,7,10,"2","0","0"
"7","7","2015","1041",9,75,77,7,10,"2","0","0"
"7","7","2015","1019",11,75,77,7,10,"2","0","0"
"7","7","2015","1026",1,75,77,7,10,"2","0","0"
"7","7","2015","1002",4,75,77,7,10,"2","0","0"
"8","7","2015","1039",10,68,83,7,7,"2","0","0"
"8","7","2015","1034",6,68,83,7,7,"2","0","0"
"8","7","2015","1043",1,68,83,7,7,"2","0","0"
"8","7","2015","1044",2,68,83,7,7,"2","0","0"
"8","7","2015","1047",4,68,83,7,7,"2","0","0"
"8","7","2015","1011",5,68,83,7,7,"2","0","0"
"8","7","2015","1030",8,68,83,7,7,"2","0","0"
"8","7","2015","1033",9,68,83,7,7,"2","0","0"
"8","7","2015","1031",1,68,83,7,7,"2","0","0"
"8","7","2015","1000",15,68,83,7,7,"2","0","0"
"8","7","2015","1040",1,68,83,7,7,"2","0","0"
"8","7","2015","1046",6,68,83,7,7,"2","0","0"
"8","7","2015","1020",4,68,83,7,7,"2","0","0"
"8","7","2015","1009",8,68,83,7,7,"2","0","0"
"8","7","2015","1015",7,68,83,7,7,"2","0","0"
"8","7","2015","1048",9,68,83,7,7,"2","0","0"
"8","7","2015","1005",8,68,83,7,7,"2","0","0"
"8","7","2015","1012",19,68,83,7,7,"2","0","0"
"8","7","2015","1024",1,68,83,7,7,"2","0","0"
"8","7","2015","1035",3,68,83,7,7,"2","0","0"
"8","7","2015","1006",6,68,83,7,7,"2","0","0"
"8","7","2015","1013",27,68,83,7,7,"2","0","0"
"8","7","2015","1001",21,68,83,7,7,"2","0","0"
"8","7","2015","1016",4,68,83,7,7,"2","0","0"
"8","7","2015","1041",12,68,83,7,7,"2","0","0"
"8","7","2015","1008",3,68,83,7,7,"2","0","0"
"8","7","2015","1004",6,68,83,7,7,"2","0","0"
"8","7","2015","1017",14,68,83,7,7,"2","0","0"
"8","7","2015","1038",3,68,83,7,7,"2","0","0"
"8","7","2015","1019",12,68,83,7,7,"2","0","0"
"8","7","2015","1025",4,68,83,7,7,"2","0","0"
"8","7","2015","1010",9,68,83,7,7,"2","0","0"
"8","7","2015","1007",3,68,83,7,7,"2","0","0"
"8","7","2015","1049",15,68,83,7,7,"2","0","0"
"8","7","2015","1018",10,68,83,7,7,"2","0","0"
"8","7","2015","1003",6,68,83,7,7,"2","0","0"
"8","7","2015","1021",4,68,83,7,7,"2","0","0"
"8","7","2015","1029",5,68,83,7,7,"2","0","0"
"8","7","2015","1023",5,68,83,7,7,"2","0","0"
"8","7","2015","1032",4,68,83,7,7,"2","0","0"
"8","7","2015","1026",2,68,83,7,7,"2","0","0"
"8","7","2015","1014",6,68,83,7,7,"2","0","0"
"8","7","2015","1045",23,68,83,7,7,"2","0","0"
"8","7","2015","1022",1,68,83,7,7,"2","0","0"
"8","7","2015","1028",4,68,83,7,7,"2","0","0"
"8","7","2015","1002",5,68,83,7,7,"2","0","0"
"9","7","2015","1024",2,74,83,6,8,"2","0","0"
"9","7","2015","1039",1,74,83,6,8,"2","0","0"
"9","7","2015","1000",7,74,83,6,8,"2","0","0"
"9","7","2015","1001",17,74,83,6,8,"2","0","0"
"9","7","2015","1016",4,74,83,6,8,"2","0","0"
"9","7","2015","1033",3,74,83,6,8,"2","0","0"
"9","7","2015","1041",8,74,83,6,8,"2","0","0"
"9","7","2015","1012",13,74,83,6,8,"2","0","0"
"9","7","2015","1025",1,74,83,6,8,"2","0","0"
"9","7","2015","1011",5,74,83,6,8,"2","0","0"
"9","7","2015","1040",4,74,83,6,8,"2","0","0"
"9","7","2015","1048",6,74,83,6,8,"2","0","0"
"9","7","2015","1004",4,74,83,6,8,"2","0","0"
"9","7","2015","1038",2,74,83,6,8,"2","0","0"
"9","7","2015","1019",7,74,83,6,8,"2","0","0"
"9","7","2015","1047",5,74,83,6,8,"2","0","0"
"9","7","2015","1009",4,74,83,6,8,"2","0","0"
"9","7","2015","1015",6,74,83,6,8,"2","0","0"
"9","7","2015","1021",1,74,83,6,8,"2","0","0"
"9","7","2015","1003",2,74,83,6,8,"2","0","0"
"9","7","2015","1046",2,74,83,6,8,"2","0","0"
"9","7","2015","1035",3,74,83,6,8,"2","0","0"
"9","7","2015","1007",6,74,83,6,8,"2","0","0"
"9","7","2015","1013",20,74,83,6,8,"2","0","0"
"9","7","2015","1044",5,74,83,6,8,"2","0","0"
"9","7","2015","1017",9,74,83,6,8,"2","0","0"
"9","7","2015","1005",3,74,83,6,8,"2","0","0"
"9","7","2015","1049",7,74,83,6,8,"2","0","0"
"9","7","2015","1045",17,74,83,6,8,"2","0","0"
"9","7","2015","1030",1,74,83,6,8,"2","0","0"
"9","7","2015","1018",4,74,83,6,8,"2","0","0"
"9","7","2015","1026",3,74,83,6,8,"2","0","0"
"9","7","2015","1029",2,74,83,6,8,"2","0","0"
"9","7","2015","1002",5,74,83,6,8,"2","0","0"
"9","7","2015","1022",1,74,83,6,8,"2","0","0"
"9","7","2015","1006",12,74,83,6,8,"2","0","0"
"9","7","2015","1028",1,74,83,6,8,"2","0","0"
"9","7","2015","1010",19,74,83,6,8,"2","0","0"
"9","7","2015","1034",2,74,83,6,8,"2","0","0"
"9","7","2015","1014",2,74,83,6,8,"2","0","0"
"10","7","2015","1043",1,68,80,6,3,"2","0","0"
"10","7","2015","1024",7,68,80,6,3,"2","0","0"
"10","7","2015","1047",4,68,80,6,3,"2","0","0"
"10","7","2015","1012",6,68,80,6,3,"2","0","0"
"10","7","2015","1039",2,68,80,6,3,"2","0","0"
"10","7","2015","1000",13,68,80,6,3,"2","0","0"
"10","7","2015","1035",1,68,80,6,3,"2","0","0"
"10","7","2015","1009",8,68,80,6,3,"2","0","0"
"10","7","2015","1004",9,68,80,6,3,"2","0","0"
"10","7","2015","1023",1,68,80,6,3,"2","0","0"
"10","7","2015","1045",18,68,80,6,3,"2","0","0"
"10","7","2015","1027",1,68,80,6,3,"2","0","0"
"10","7","2015","1046",4,68,80,6,3,"2","0","0"
"10","7","2015","1016",7,68,80,6,3,"2","0","0"
"10","7","2015","1041",7,68,80,6,3,"2","0","0"
"10","7","2015","1003",8,68,80,6,3,"2","0","0"
"10","7","2015","1015",9,68,80,6,3,"2","0","0"
"10","7","2015","1008",1,68,80,6,3,"2","0","0"
"10","7","2015","1025",1,68,80,6,3,"2","0","0"
"10","7","2015","1029",5,68,80,6,3,"2","0","0"
"10","7","2015","1048",16,68,80,6,3,"2","0","0"
"10","7","2015","1001",36,68,80,6,3,"2","0","0"
"10","7","2015","1011",13,68,80,6,3,"2","0","0"
"10","7","2015","1019",24,68,80,6,3,"2","0","0"
"10","7","2015","1010",32,68,80,6,3,"2","0","0"
"10","7","2015","1020",1,68,80,6,3,"2","0","0"
"10","7","2015","1013",9,68,80,6,3,"2","0","0"
"10","7","2015","1017",11,68,80,6,3,"2","0","0"
"10","7","2015","1005",7,68,80,6,3,"2","0","0"
"10","7","2015","1034",3,68,80,6,3,"2","0","0"
"10","7","2015","1007",5,68,80,6,3,"2","0","0"
"10","7","2015","1018",16,68,80,6,3,"2","0","0"
"10","7","2015","1049",14,68,80,6,3,"2","0","0"
"10","7","2015","1021",1,68,80,6,3,"2","0","0"
"10","7","2015","1028",5,68,80,6,3,"2","0","0"
"10","7","2015","1044",3,68,80,6,3,"2","0","0"
"10","7","2015","1006",11,68,80,6,3,"2","0","0"
"10","7","2015","1031",6,68,80,6,3,"2","0","0"
"10","7","2015","1002",3,68,80,6,3,"2","0","0"
"10","7","2015","1030",2,68,80,6,3,"2","0","0"
"10","7","2015","1040",3,68,80,6,3,"2","0","0"
"10","7","2015","1026",1,68,80,6,3,"2","0","0"
"10","7","2015","1022",1,68,80,6,3,"2","0","0"
"10","7","2015","1033",8,68,80,6,3,"2","0","0"
"10","7","2015","1014",7,68,80,6,3,"2","0","0"
"11","7","2015","1043",3,72,64,9,2,"1","1","1"
"11","7","2015","1041",12,72,64,9,2,"1","1","1"
"11","7","2015","1000",36,72,64,9,2,"1","1","1"
"11","7","2015","1047",5,72,64,9,2,"1","1","1"
"11","7","2015","1024",6,72,64,9,2,"1","1","1"
"11","7","2015","1046",3,72,64,9,2,"1","1","1"
"11","7","2015","1035",3,72,64,9,2,"1","1","1"
"11","7","2015","1027",5,72,64,9,2,"1","1","1"
"11","7","2015","1016",26,72,64,9,2,"1","1","1"
"11","7","2015","1028",4,72,64,9,2,"1","1","1"
"11","7","2015","1020",1,72,64,9,2,"1","1","1"
"11","7","2015","1023",6,72,64,9,2,"1","1","1"
"11","7","2015","1012",25,72,64,9,2,"1","1","1"
"11","7","2015","1042",4,72,64,9,2,"1","1","1"
"11","7","2015","1011",31,72,64,9,2,"1","1","1"
"11","7","2015","1001",36,72,64,9,2,"1","1","1"
"11","7","2015","1038",2,72,64,9,2,"1","1","1"
"11","7","2015","1009",11,72,64,9,2,"1","1","1"
"11","7","2015","1019",28,72,64,9,2,"1","1","1"
